index,genres,valence,acousticness,danceability,energy,instrumentalness,liveness,speechiness
1389,industrial,0.4332402976937523,0.12239930832365835,0.5468755560345196,0.6940416390380861,0.3927262299633809,0.2415319359911079,0.06447493734616433
1390,industrial hardcore,0.469,0.5379999999999999,0.733,0.919,0.396,0.0239,0.23199999999999998
1391,industrial hip hop,0.5198660714285714,0.14346660714285714,0.7131339285714285,0.7599642857142856,0.06499907732142858,0.2318535714285714,0.19805267857142853
1392,industrial metal,0.4350454774574852,0.033540205539773583,0.5341994484177313,0.8547951957100908,0.19962505787390197,0.2333360297811561,0.07865833870132573
1393,industrial rock,0.4319274547099061,0.06801023664322615,0.5347692039395522,0.7908713658765691,0.30023133880286546,0.2539649495397895,0.07047530537121678
1394,indy indie,0.2620833333333333,0.4133583333333333,0.4697500000000001,0.476,0.0010159366666666664,0.16133333333333333,0.02875833333333333
1395,instrumental acoustic guitar,0.513375,0.6853125,0.6645,0.3585,0.69745,0.09921875,0.0573
1396,instrumental bluegrass,0.6204645193445492,0.5415216482310371,0.4888606067037094,0.4121533394213785,0.2598192472630164,0.21772311319905333,0.06321651802404347
1397,instrumental funk,0.6066167257352802,0.3012511305279589,0.6279604969456998,0.5503338620444407,0.3866319432332673,0.12677303935799,0.06125662197625972
1398,instrumental grime,0.6758666666666666,0.2289816666666667,0.7591333333333334,0.7390333333333332,0.005443539999999999,0.12388666666666667,0.12851666666666667
1399,instrumental math rock,0.27699999999999997,0.00296,0.4320000000000001,0.664,0.758,0.11699999999999999,0.0363
1400,instrumental post-rock,0.17470476190476192,0.19523720952380952,0.3797261904761905,0.5493309523809524,0.7070446666666668,0.1678904761904762,0.050988095238095235
1401,instrumental progressive metal,0.7340000000000001,0.048925,0.4135,0.7879999999999999,0.4875,0.09865,0.03685
1402,instrumental rock,0.4872461136638285,0.11953555299210256,0.4569188540217263,0.748985127038604,0.5540202438442365,0.2271460533581869,0.06490308473019814
1403,instrumental soul,0.591120393229281,0.3883160607978721,0.5903394917021078,0.5004724230457244,0.5442858813015529,0.13580182452231812,0.045113920785359515
1404,instrumental stoner rock,0.4525,0.08102000000000001,0.38675,0.72025,0.7657499999999999,0.134975,0.0514
1405,instrumental surf,0.6923673611111112,0.3014835104166667,0.4495805555555555,0.7928277777777778,0.3074043091666667,0.28118465277777777,0.06313284722222222
1406,intelligent dance music,0.3553098182267148,0.3763048326514277,0.519698312503485,0.5106097302053855,0.652222154541749,0.15860467735071182,0.05612089274192722
1407,iowa hip hop,0.584,0.623,0.7090000000000001,0.604,0.0,0.547,0.405
1408,irish accordion,0.9129999999999999,0.308,0.537,0.816,0.0,0.17300000000000001,0.0339
1409,irish ballad,0.2872,0.9944,0.4444,0.17460000000000006,1.0600000000000004e-05,0.1074,0.06038
1410,irish banjo,0.7736666666666666,0.8373333333333335,0.4829999999999999,0.6013333333333334,0.2488933333333333,0.6933333333333334,0.1675333333333333
1411,irish classical,0.35008148148148144,0.8153,0.4326296296296296,0.2495355555555556,0.4130223444444445,0.25273333333333325,0.12125925925925925
1412,irish country,0.499824074074074,0.5268314814814814,0.5049166666666667,0.4273648148148148,0.027824798703703697,0.1918509259259259,0.054570370370370366
1413,irish dance,0.23600000000000002,0.327,0.29600000000000004,0.551,0.593,0.0668,0.0392
1414,irish fiddle,0.8363333333333335,0.8995000000000001,0.6553333333333334,0.5146666666666667,0.5440125,0.2308333333333333,0.03903333333333334
1415,irish folk,0.6640733055797959,0.646016115326044,0.5457747817873826,0.4424895664609961,0.15147419121724146,0.226354050089831,0.08233571887137894
1416,irish hip hop,0.4786600000000001,0.5073033333333333,0.6989000000000001,0.5265333333333334,4.124e-05,0.14729333333333336,0.13116000000000005
1417,irish indie,0.0479,0.988,0.521,0.0889,0.182,0.0965,0.0507
1418,irish metal,0.3913333333333333,0.03888333333333333,0.38083333333333336,0.8393333333333333,0.5513333333333333,0.111,0.03596666666666667
1419,irish pop,0.388836,0.323187,0.562735,0.58716,0.0141440695,0.10356900000000002,0.0581855
1420,irish pub song,0.7566934523809524,0.7099761904761903,0.6294238095238095,0.4979205595238096,0.031621099595238095,0.42035625,0.0944220238095238
1421,irish rock,0.3970676825215213,0.2471325652215321,0.4753380216846465,0.5951024011114744,0.02764803474287893,0.20619351495586802,0.04672268339326577
1422,irish singer-songwriter,0.30201066666666665,0.8093463636363637,0.4828592424242424,0.2361663636363636,0.009058336659090907,0.14080507575757578,0.0379050303030303
1423,iskelma,0.9209999999999999,0.6729999999999999,0.775,0.48700000000000004,0.0,0.203,0.122
1424,islamic recitation,0.534,0.9635,0.4455,0.22425,0.00017775,0.23425,0.14515
1425,isle of wight indie,0.33399999999999996,0.7759999999999999,0.462,0.397,0.000848,0.19399999999999998,0.0282
1426,israeli classical,0.259,0.9594444444444444,0.25766666666666665,0.2817777777777778,0.0015442222222222222,0.16122222222222218,0.033933333333333336
1427,israeli classical piano,0.09235287581699346,0.9633901960784312,0.30078418300653603,0.03859088888888888,0.8698125437908497,0.08612320261437909,0.04409503267973856
1428,israeli folk,0.3276145833333334,0.8876874999999999,0.4744958333333333,0.0316025,0.056507155,0.11308541666666665,0.10735416666666668
1429,israeli hip hop,0.7935,0.20600000000000002,0.7170000000000001,0.615,1.92e-05,0.289,0.0358
1430,israeli mediterranean,0.42,0.6,0.418,0.7979999999999999,0.0,0.19,0.0442
1431,israeli pop,0.4766198809523809,0.4292995238095239,0.6364952380952379,0.5555578571428572,0.0008263372857142858,0.17465250000000004,0.0773245238095238
1432,israeli rock,0.5429133540372671,0.5052186335403728,0.5901341614906833,0.4719939958592131,0.001650295602484472,0.12761144927536233,0.06779892339544512
1433,israeli singer-songwriter,0.5523622222222222,0.6091060317460318,0.5739746031746032,0.4562088888888889,0.03660042546031746,0.1448177777777778,0.050355238095238085
1434,israeli techno,0.797,0.0038299999999999996,0.797,0.885,0.9079999999999999,0.111,0.0685
1435,italian adult pop,0.5571706554031362,0.4896775032938074,0.5399309385414243,0.5243196136557391,0.0034359202780619483,0.184877658554858,0.07405157121082953
1436,italian baritone,0.2564282358440171,0.9455384437870994,0.3555248651606009,0.23651575957585275,0.12692295237467144,0.22305288725971686,0.09134117080941144
1437,italian baroque,0.2386628130016052,0.913350449438202,0.32672914794007496,0.15853124638844304,0.5349360964312465,0.16666952487961476,0.0429458373461744
1438,italian baroque ensemble,0.462875,0.869625,0.400625,0.4231250000000001,0.7432607375,0.153175,0.043825
1439,italian bass,0.2319517686128379,0.967087594496147,0.3608300054659612,0.20704788228909704,0.09279188146602099,0.21211597236842866,0.09363835453496946
1440,italian blues,0.192,0.00815,0.47600000000000003,0.846,0.0,0.201,0.0449
1441,italian classical guitar,0.326,0.975,0.257,0.00549,0.922,0.0843,0.0377
1442,italian classical piano,0.134376,0.98892,0.36156,0.0745788,0.8735200000000001,0.111756,0.047595999999999986
1443,italian contemporary jazz,0.35700000000000004,0.223,0.348,0.39299999999999996,0.0,0.151,0.03
1444,italian disco,0.7793925991449209,0.13850931931298838,0.7090399528232345,0.6664792864514226,0.12490464394810555,0.1746931962258588,0.04500033171163203
1445,italian gothic,0.22754000000000002,0.0007237999999999999,0.4433999999999999,0.8088000000000001,0.14036400000000002,0.1906,0.03849999999999999
1446,italian gothic metal,0.22754000000000002,0.0007237999999999999,0.4433999999999999,0.8088000000000001,0.14036400000000002,0.1906,0.03849999999999999
1447,italian indie pop,0.6153333333333334,0.3637833333333333,0.6475000000000001,0.6066666666666668,0.03384816833333334,0.17378333333333332,0.035500000000000004
1448,italian jazz,0.21146666666666664,0.8653333333333334,0.4086666666666667,0.09866666666666668,0.5840633333333334,0.08006666666666667,0.036033333333333334
1449,italian library music,0.5404666666666667,0.30752,0.5398,0.42973333333333336,0.7449333333333334,0.11013333333333336,0.03664
1450,italian mandolin,0.4320000000000001,0.91,0.535,0.212,0.93,0.102,0.0473
1451,italian metal,0.22754000000000002,0.0007237999999999999,0.4433999999999999,0.8088000000000001,0.14036400000000002,0.1906,0.03849999999999999
1452,italian mezzo-soprano,0.2485275095238096,0.9760551904761904,0.3769788095238096,0.1982932619047619,0.16650535642761904,0.21774421904761904,0.07806260952380954
1453,italian modern prog,0.162,2.3e-05,0.301,0.7509999999999999,0.0396,0.0854,0.0426
1454,italian opera,0.1831922097176384,0.9531502942930716,0.30935662260498137,0.18671750915940544,0.2530870678517037,0.2258220018638747,0.08870168561138066
1455,italian orchestra,0.19678793974791825,0.930998525422836,0.3445245103828328,0.19746167856493616,0.17418846333237634,0.24072633246040984,0.061424460136291326
1456,italian pop rock,0.4826666666666666,0.3356666666666667,0.6333333333333333,0.338,0.0010466666666666669,0.1196,0.029466666666666662
1457,italian power metal,0.368,0.0026885000000000004,0.4185,0.9155,0.0010606000000000003,0.2725,0.03915
1458,italian progressive metal,0.474,0.597,0.303,0.4,0.682,0.10400000000000001,0.0316
1459,italian progressive rock,0.3525333333333333,0.21530440000000006,0.3807333333333333,0.5904,0.198378,0.15675333333333333,0.04468666666666666
1460,italian renaissance,0.26075000000000004,0.759,0.29925,0.1385,0.4912000000000001,0.14833333333333334,0.041058333333333336
1461,italian romanticism,0.3011760913157689,0.9587634900539856,0.3540222292193281,0.2329854229475199,0.2906956020815118,0.2555140206354329,0.06630918680844132
1462,italian soprano,0.19725482441989145,0.970492329555279,0.3587063923470624,0.18695606513469584,0.12080924309505048,0.21557436806203967,0.07217656095895149
1463,italian soundtrack,0.22348322235040505,0.6903830194573228,0.30234175267457003,0.2756694904476329,0.6000380722967436,0.13954916526198255,0.03665200069280565
1464,italian techno,0.35100000000000003,6.829999999999999e-05,0.725,0.655,0.8390000000000001,0.135,0.0338
1465,italian tenor,0.2615501104337641,0.9277446254029372,0.357207429644856,0.2666725620216692,0.03818395455448268,0.2419966310927665,0.07008630795306711
1466,italian violin,0.5035833333333334,0.8909166666666667,0.42525,0.2835833333333333,0.3680357916666667,0.12088333333333336,0.04795000000000001
1467,italo dance,0.6899703703703703,0.15016389629629628,0.7480259259259261,0.8705814814814815,0.05986177037037036,0.2928944444444445,0.08713037037037037
1468,italo house,0.8284615384615385,0.017879384615384616,0.7177692307692307,0.8110769230769228,0.2192449615384615,0.07700769230769232,0.045346153846153835
1469,j-acoustic,0.56,0.076,0.373,0.914,0.0,0.669,0.0565
1470,j-ambient,0.05683333333333334,0.983,0.23,0.1861,0.8925,0.07295,0.04471666666666666
1471,j-dance,0.456,0.102,0.397,0.6679999999999999,0.0,0.0744,0.0855
1472,j-division,0.35100000000000003,0.000585,0.48,0.91,0.0,0.114,0.0721
1473,j-idol,0.7960476190476191,0.22493333333333326,0.6372857142857143,0.9452857142857144,0.00022956809523809525,0.3243809523809524,0.05668095238095236
1474,j-metal,0.4697944444444444,0.0055627168518518535,0.43267592592592585,0.8982499999999999,0.031075612962962962,0.22110185185185185,0.1065962962962963
1475,j-pixie,0.4296428571428572,0.07253626190476188,0.4841809523809524,0.8516499999999999,0.03624930916666666,0.16953666666666667,0.08902285714285714
1476,j-pop,0.5552442301587304,0.11521668630158728,0.5303046230158731,0.8196657500000002,0.01281182062916667,0.21687625277777786,0.062099655158730165
1477,j-pop girl group,0.8201666666666666,0.26545,0.6048333333333334,0.8663333333333333,0.014549166666666662,0.16603333333333334,0.05135000000000002
1478,j-poprock,0.5260387542517005,0.08091631343537417,0.48928714923469396,0.8797502232142855,0.04343610094866072,0.20208997767857148,0.0801652944302721
1479,j-punk,0.6415,0.026715,0.462,0.843,3.645000000000001e-05,0.317,0.04045
1480,j-reggae,0.5993333333333334,0.2873333333333334,0.5596666666666668,0.6096666666666667,0.006904,0.11333333333333336,0.0363
1481,j-rock,0.5681482843137255,0.0773492617647059,0.5144648284313725,0.8655454656862749,0.08586943871936271,0.19932015931372546,0.06973219362745099
1482,jacksonville indie,0.5705,0.26992150000000004,0.5022500000000001,0.67225,0.23975,0.2369375,0.0424
1483,jam band,0.6213397494493094,0.2974578443533835,0.5686088487747427,0.6235297732530546,0.17533321135813826,0.2432174123583163,0.06272926010701925
1484,jamgrass,0.6464498949579831,0.41987892682072825,0.5736655374649859,0.5991960819327732,0.11011302152704833,0.2526446726190476,0.04104267944677872
1485,jamtronica,0.6726666666666666,0.023633333333333336,0.8009999999999999,0.7170000000000001,0.030086666666666668,0.3209333333333333,0.16899999999999998
1486,jangle pop,0.6380242172961139,0.12469855756431313,0.4784793486590038,0.7151278078817732,0.04486810143784894,0.2135601275314724,0.04385125095785442
1487,japanese alternative rock,0.5387500000000001,0.03782675,0.54375,0.8580000000000001,0.336685,0.10345,0.062374999999999986
1488,japanese chillhop,0.5190167212220402,0.5157549809056191,0.6788269912711402,0.4412104473540645,0.5004160977052646,0.17838593835242775,0.2702792007637753
1489,japanese city pop,0.6938647147034251,0.2759888255249789,0.6647469241854636,0.6758969951963243,0.10221179066398914,0.1762847503759399,0.041774172305764405
1490,japanese classical,0.2782723469994058,0.718496715983363,0.3456075103980986,0.33806094474153303,0.6635636506024954,0.16095048128342246,0.048029239453357096
1491,japanese classical performance,0.12912281262098335,0.8619193960511033,0.23854887727448704,0.12769829810298106,0.613249680603949,0.16764952574525746,0.04454292489353465
1492,japanese classical piano,0.2785071428571429,0.9917857142857142,0.277,0.07654999999999998,0.9024285714285716,0.1005785714285714,0.04072142857142857
1493,japanese concert band,0.115,0.953,0.20199999999999999,0.19399999999999998,0.647,0.0704,0.0578
1494,japanese dream pop,0.4934,0.17431,0.6211,0.7067000000000001,0.65112,0.15811,0.04464
1495,japanese electronic,0.1189,0.9790000000000001,0.378,0.3695,0.8515,0.08945,0.03695
1496,japanese electropop,0.669125,0.08315299999999999,0.664125,0.8171875,0.051773923750000006,0.22319375,0.108825
1497,japanese emo,0.5160069444444445,0.07358391666666668,0.43779513888888894,0.7906909722222221,0.1674403344097222,0.15839756944444447,0.0698329861111111
1498,japanese experimental,0.4758600000000001,0.21578000000000008,0.5572,0.40518,0.58022,0.1343,0.04256
1499,japanese folk,0.5820624999999999,0.413568125,0.6124479166666668,0.6449479166666666,0.227999484375,0.18312916666666668,0.06848958333333333
1500,japanese garage rock,0.8079999999999999,0.3917,0.5435000000000001,0.8594999999999999,0.32253645000000003,0.5015000000000001,0.04245
1501,japanese girl punk,0.655,0.0514,0.521,0.9079999999999999,7.290000000000001e-05,0.40700000000000003,0.0414
1502,japanese heavy metal,0.40185555555555547,0.010707333333333334,0.4074444444444445,0.7653333333333333,0.2737823,0.14795555555555553,0.09318333333333333
1503,japanese idm,0.1189,0.9790000000000001,0.378,0.3695,0.8515,0.08945,0.03695
1504,japanese indie folk,0.46799999999999997,0.888,0.772,0.14400000000000002,2.2800000000000002e-05,0.10800000000000001,0.0517
1505,japanese indie rock,0.7809999999999999,0.00318,0.526,0.981,0.00161,0.187,0.111
1506,japanese instrumental,0.3583611111111111,0.7668869047619048,0.4725357142857143,0.3568045634920634,0.4172753675396825,0.14742599206349205,0.03762202380952381
1507,japanese jazz,0.502097286215539,0.5753806541626796,0.5716379229892914,0.37744727385129495,0.5545203804122428,0.11482865387711705,0.04302374995063417
1508,japanese jazz fusion,0.7020000000000001,0.12485109090909087,0.554727272727273,0.7180000000000001,0.6928181818181818,0.1596363636363636,0.04783636363636365
1509,japanese jazztronica,0.547,0.09213333333333333,0.39233333333333337,0.9276666666666666,0.00756836,0.3,0.0817
1510,japanese metalcore,0.4992222222222222,0.008310944444444445,0.35200000000000004,0.9625,0.002588334444444445,0.30766666666666664,0.1527111111111111
1511,japanese new wave,0.4846536842105264,0.2815944947368421,0.5718073684210527,0.615181052631579,0.006686338421052632,0.28844315789473685,0.03245821052631579
1512,japanese piano,0.395,8.503333333333333e-05,0.7000000000000001,0.879,0.8316666666666667,0.3640000000000001,0.049
1513,japanese pop punk,0.5230972222222222,0.08017777222222225,0.4295625,0.8665208333333333,0.030912843819444438,0.2548395833333334,0.05382708333333333
1514,japanese post-hardcore,0.5555,0.00042890000000000007,0.398,0.92625,1.86e-06,0.26899999999999996,0.12825
1515,japanese power metal,0.4032,0.007737788333333335,0.35725,0.90075,0.00844046833333333,0.15790833333333332,0.12814166666666665
1516,japanese prog,0.556,0.000263,0.365,0.765,0.24,0.26899999999999996,0.0564
1517,japanese psychedelic,0.5533125,0.16840712500000002,0.5087812500000001,0.69634375,0.598414484375,0.15527500000000002,0.07979375
1518,japanese punk rock,0.6459999999999999,0.03494333333333333,0.4816666666666666,0.8646666666666666,4.860000000000001e-05,0.34700000000000003,0.04076666666666666
1519,japanese r&b,0.5993333333333334,0.2873333333333334,0.5596666666666668,0.6096666666666667,0.006904,0.11333333333333336,0.0363
1520,japanese rockabilly,0.961,0.732,0.5660000000000001,0.8109999999999999,0.645,0.596,0.0435
1521,japanese singer-songwriter,0.5112601851851852,0.1999449351851852,0.5665782407407408,0.7293847222222224,0.03349708813888889,0.29455185185185184,0.04456657407407408
1522,japanese soundtrack,0.3349053929924242,0.5160074642045455,0.4456466429924243,0.4997734517045455,0.5321650393328599,0.17158676136363638,0.0586818134469697
1523,japanese traditional,0.5643958333333333,0.962125,0.4151916666666666,0.13750833333333332,0.7217450000000001,0.13722083333333335,0.08977500000000002
1524,japanese vgm,0.3560481127450981,0.534098849362745,0.36831946078431377,0.5214169607843137,0.7253106806372549,0.2642739705882353,0.044177892156862734
1525,japanese vocal jazz,0.7434999999999999,0.1163,0.599,0.5794999999999999,0.644,0.08249999999999999,0.04315
1526,jawaiian,0.7054389697924628,0.3632287498826236,0.6834930293779441,0.5007186407801757,0.034468800556040326,0.15833772761590428,0.06331766930564843
1527,jazz,0.4864516786296216,0.758729941576187,0.5074959731854793,0.32139203207456585,0.3760971394810683,0.18549829903409035,0.05560632889683007
1528,jazz accordion,0.4034444444444445,0.6025277777777779,0.4823888888888888,0.20391111111111107,0.17843259194444447,0.14706944444444445,0.05737777777777778
1529,jazz blues,0.5964354947117939,0.6736737490813234,0.5811655382878196,0.3643822030494488,0.1849459594119044,0.16976177168775589,0.06665175768975501
1530,jazz boom bap,0.6650249999999999,0.2563203461538462,0.7800980769230769,0.5880903846153845,0.1303111949423077,0.14381384615384615,0.21317250000000004
1531,jazz brass,0.5475456462857377,0.8562193938220767,0.5570250684839101,0.2730413860586116,0.42825761223970255,0.1377357379324605,0.04792913136152465
1532,jazz chileno,0.8441666666666666,0.6823333333333333,0.6523333333333333,0.5279999999999999,0.00021456333333333327,0.1808833333333333,0.05245
1533,jazz clarinet,0.5118877890012511,0.8044507581894949,0.5005454307408287,0.328795335382,0.5019886513086839,0.2521743551208765,0.0710571720104416
1534,jazz colombiano,0.8079999999999999,0.28600000000000003,0.52,0.647,0.27399999999999997,0.162,0.0379
1535,jazz cubano,0.6838541269841271,0.7212636119047618,0.6140780952380953,0.5990042857142859,0.5057258380952381,0.15126095238095236,0.050719015873015874
1536,jazz double bass,0.3849716955769139,0.7878936234690229,0.4783870796748256,0.26641045799289104,0.5474240599557276,0.27130855479038946,0.05126048286124989
1537,jazz drums,0.4436031574194972,0.6759655301923332,0.4850793027323061,0.34584715950207234,0.3779386706943022,0.1985533110645862,0.056623429094310986
1538,jazz flute,0.4534776785714285,0.6198123541666667,0.4837202380952381,0.3660065476190476,0.4033472120535714,0.20147306547619048,0.0516342261904762
1539,jazz funk,0.611103836586284,0.4554599156306357,0.5789770658579861,0.5253585896183288,0.3609036104942052,0.16004611703406518,0.064421254946918
1540,jazz fusion,0.4927661499409064,0.5287573092404187,0.4897885910681037,0.43836616502321657,0.4710905138895748,0.18241962647352813,0.05128562472378502
1541,jazz guitar,0.4746426461667347,0.7151063210178273,0.533820528771249,0.3343430828587937,0.6199624799351701,0.16202225422033442,0.04977209796485898
1542,jazz harp,0.5000627039627038,0.6853505827505826,0.4773717948717948,0.4111522144522145,0.459522913053613,0.16378490675990676,0.043100874125874135
1543,jazz metal,0.5626666666666666,0.0005488333333333334,0.4815,0.9445,0.4335729999999999,0.22805,0.0667
1544,jazz mexicano,0.222,0.9785,0.4305,0.2375,0.4566400000000001,0.2665,0.0446
1545,jazz orchestra,0.4819333333333333,0.7720408888888891,0.5254222222222222,0.2776222222222223,0.25480093600000003,0.16929333333333335,0.05206
1546,jazz organ,0.6891224242424241,0.4392552499999999,0.5995712121212122,0.5537775757575757,0.5365345923257575,0.14999557575757574,0.046670492424242434
1547,jazz piano,0.4672180570144608,0.7896352167959868,0.5267940919478826,0.31283940617822786,0.5104144183227828,0.1657526847156484,0.048400637577342205
1548,jazz pop,0.31299528843835883,0.7130230595866626,0.6002641699314292,0.32471154348614456,0.012475751295512422,0.14833584967972185,0.05374973886537932
1549,jazz quartet,0.5404261411895153,0.7299628919556415,0.5424800481472788,0.2998154840625751,0.210388560839128,0.2085841734627553,0.0789844710360545
1550,jazz rap,0.668388033473355,0.11905030365531935,0.7670218484266181,0.6686857331611464,0.08108836018314865,0.17690853119609112,0.21255277514466284
1551,jazz rock,0.41708743309624,0.22672635453790824,0.4114143545604311,0.6051975826765957,0.12122123874915625,0.27050730784857185,0.08385855926222756
1552,jazz saxophone,0.5138412144797441,0.6880245339945379,0.5159320879271062,0.34733956332796745,0.3077038204733886,0.1954174077398572,0.06250555758556349
1553,jazz trio,0.3923293156848624,0.7610413517857498,0.5093906366559314,0.2569645206764136,0.5310223149228576,0.1856512786939447,0.045944752218187036
1554,jazz trombone,0.6490234290832885,0.7535170535226797,0.6076164061245365,0.3811844723672265,0.4128828484672639,0.2244102905622933,0.11112196781575624
1555,jazz trumpet,0.5578410756281497,0.7117041087012238,0.5281948299015131,0.3813856438897825,0.4181861726045824,0.2078918783750102,0.05516690666644223
1556,jazz tuba,0.4105,0.5995,0.5489999999999999,0.34650000000000003,0.28795,0.1873,0.04265
1557,jazz venezolano,0.7998181818181818,0.7383181818181819,0.6114999999999999,0.4721363636363637,0.0140725,0.1842,0.05365
1558,jazz vibraphone,0.5259941158841159,0.7795396709346208,0.5241063908313908,0.33525078460428465,0.3414198708947441,0.17812977133977134,0.04814248834498834
1559,jazz violin,0.6034009595959595,0.7492793299062049,0.5538085930735932,0.37649075252525255,0.3967215954852093,0.2882225258838384,0.08829727218614718
1560,jazztronica,0.4866061664578111,0.21774945018796998,0.633685711675021,0.6058051378446115,0.4692620788638263,0.17084363774018385,0.05842285139933166
1561,jewish cantorial,0.0533,0.982,0.214,0.14300000000000002,2.52e-06,0.0847,0.0379
1562,jewish hip hop,0.6955,0.06679666666666667,0.7599999999999999,0.7203333333333334,0.0038657500000000007,0.11048333333333332,0.2823333333333334
1563,jig and reel,0.5414375000000001,0.4244333333333333,0.4220625,0.5523333333333333,0.29034438125,0.3766354166666666,0.11545583333333333
1564,jordanian pop,0.748,0.00262,0.725,0.8740000000000001,0.000412,0.0958,0.0396
1565,joropo,0.93,0.7100000000000001,0.634,0.6725,0.0,0.1518,0.04095
1566,jovem guarda,0.5982083333333333,0.4393732407407407,0.5505777777777778,0.6111069444444445,0.3263606504166667,0.18400962962962966,0.03676722222222222
1567,jug band,0.5642604166666667,0.9029263888888888,0.5611277777777778,0.35048402777777776,0.05798013562500001,0.209530625,0.055728125
1568,juju,0.7652222222222221,0.13591333333333333,0.7527777777777778,0.7492222222222223,0.08208077777777778,0.07396666666666668,0.06324444444444445
1569,jump blues,0.7150500364945133,0.7661910507014238,0.61012018743339,0.4063102016219625,0.040019559856392786,0.17975916097074535,0.06991872021747535
1570,jump up,0.162,1.29e-05,0.255,0.853,0.608,0.19699999999999998,0.18600000000000005
1571,k-indie,0.4813166666666666,0.4294635000000001,0.62295,0.5579999999999999,0.001712874,0.16123666666666667,0.09513166666666667
1572,k-pop,0.5914783752956174,0.18677534646487606,0.6756199607905342,0.7431872989629196,0.007093568470112653,0.19161087243598307,0.0880073336861051
1573,k-pop boy group,0.5929721358794412,0.14908201150065764,0.6607107642340089,0.7529091734184711,0.02262176596176824,0.16060879064887604,0.07293745469513971
1574,k-pop girl group,0.6487234615384614,0.11578277967032966,0.7136472893772893,0.8274599340659341,0.0031219085888278385,0.1876703344322344,0.09079446923076924
1575,k-rap,0.4825560317460316,0.2260159841269841,0.6638059788359788,0.6558938095238093,0.0006323848465608465,0.2235876984126984,0.1398579417989418
1576,kabarett,0.45399999999999996,0.9670000000000001,0.637,0.11199999999999999,0.212,0.245,0.0359
1577,kabyle,0.4320000000000001,0.9640000000000001,0.716,0.21,0.0123,0.0837,0.0395
1578,kaneka,0.8233529411764708,0.3079411764705882,0.7887058823529409,0.5768235294117647,0.0,0.08880588235294118,0.11814117647058825
1579,kannada bhava geethe,0.5146875000000001,0.9795625,0.4676458333333334,0.38830625,0.28029708333333336,0.2016875,0.04971458333333334
1580,kansas city hip hop,0.4956477626948214,0.11004625721468077,0.7512932126696834,0.7137622926093515,3.022278129713424e-05,0.3137771543489189,0.2119734640522876
1581,kashmiri pop,0.7138749999999999,0.989875,0.6655,0.15478749999999994,0.3614418262499999,0.14855,0.24575
1582,kawaii future bass,0.4205880952380953,0.16818887953514738,0.6593066893424036,0.7024007936507937,0.1994803753968254,0.2784818027210884,0.0747359410430839
1583,kawaii metal,0.38475,0.000304725,0.46625,0.9662500000000002,0.22580875,0.3509,0.16655000000000006
1584,kayokyoku,0.5397936507936507,0.513163492063492,0.5470079365079366,0.5574206349206349,0.002552591587301587,0.2676230158730159,0.03691349206349207
1585,kc indie,0.3384,0.526127405,0.374,0.5742,0.07420700000000001,0.15864,0.049735
1586,kent indie,0.262,0.45224,0.4365000000000001,0.457,0.00081,0.1815,0.031
1587,kentucky hip hop,0.4640393190298507,0.21955268656716412,0.689043843283582,0.5082294776119404,0.00017896650419776115,0.19214500932835826,0.3334966417910448
1588,kentucky indie,0.5416760563380282,0.7263380281690145,0.4955774647887325,0.3674084507042253,0.022296458873239444,0.2829239436619718,0.041304225352112665
1589,kentucky metal,0.7390000000000001,0.115,0.7290000000000001,0.838,0.0,0.0594,0.41200000000000003
1590,kentucky mountain folk,0.5767459459459461,0.9311189189189192,0.4978189189189189,0.2020582702702703,0.06289625513513512,0.19934864864864865,0.05694864864864865
1591,kentucky punk,0.7859999999999999,0.07672799999999999,0.6513333333333334,0.8673333333333333,0.009433333333333335,0.09826666666666667,0.28443333333333337
1592,kentucky roots,0.6049013473200313,0.280747288243349,0.546526176154147,0.6238514035602504,0.030554818123043826,0.16164821865219092,0.0492500941412363
1593,keroncong,0.56,0.8959999999999999,0.3735,0.278,2.545e-05,0.2145,0.03595
1594,khaleeji iraqi,0.3844166666666666,0.9830833333333332,0.21991666666666665,0.7283333333333334,0.3837083333333333,0.6251666666666665,0.04990833333333333
1595,khmer,0.7391111111111112,0.030686777777777775,0.4746666666666668,0.7119444444444444,0.4085111111111111,0.23817777777777785,0.04896666666666668
1596,kids dance party,0.7611834415584415,0.2069581948051948,0.8041915584415585,0.625526948051948,0.059432600860389616,0.18326915584415587,0.15257094155844156
1597,kindie rock,0.6673337662337662,0.7221576839826839,0.6739090909090909,0.32454886363636365,0.0018830536082251078,0.21837489718614728,0.10796043290043288
1598,kingston on indie,0.7725486111111112,0.21899055555555555,0.5782361111111111,0.7560833333333333,0.02372790888888889,0.13623055555555555,0.1207125
1599,kirtan,0.16229458333333333,0.8074756944444444,0.3364965277777778,0.1635402916666667,0.5629578565277776,0.11588090277777775,0.040323402777777774
1600,kiwi rock,0.48060072004608295,0.32570545594278033,0.5769980990783411,0.5691870775729646,0.09185755532642087,0.32634462365591405,0.06365188556067587
1601,kizomba antigas,0.9329999999999999,0.0483,0.738,0.564,0.77,0.0724,0.0381
1602,kleine hoerspiel,0.5793999999999999,0.7889,0.7060000000000001,0.12802,0.0,0.4204000000000001,0.9035
1603,klezmer,0.6860277777777778,0.7654333333333333,0.5431611111111111,0.4038944444444443,0.018382955,0.23429666666666665,0.08851333333333335
1604,knoxville indie,0.6940000000000001,0.04255,0.5025,0.7555000000000001,7.15e-07,0.2145,0.0375
